smiles,fitness
C[C@H](CNC(=O)N(Cc1ccccc1)C1CC1)C[NH+]1CCCCC1,8.7
CC[NH+]1CCC(N(C(=O)[C@@H](C)NC(=O)c2ccoc2)C2CC2)CC1,7.6
Cc1cccnc1[C@@H](NC(=O)NC[C@@H](C)CCO)C(C)C,8.2
COc1ccc([C@H](O)[C@@H](C)NC(=O)c2cccc(-n3ccnn3)c2)cc1,10.2
O=C(Cn1cnc2nc(N3CCC[C@@H](C(=O)NC4CC4)C3)sc2c1=O)Nc1ccc(F)c(F)c1,9.2
CCOc1ccc(-c2ccc(=O)n([C@H](C)C(=O)Nc3ccc(F)c(F)c3)n2)cc1,10.4
CC(=O)N1c2cc(S(=O)(=O)NCc3ccc4c(c3)OCO4)c(Br)cc2C[C@@H]1C,8.9
CC(C)[N@@H+]1CCCN(C(=O)Nc2ccn(CCCC(=O)N(C)C)n2)CC1,9.0
C[C@H](NC(=S)NNC(=O)c1ccccc1Cl)c1ccccc1,9.9
COCCNC(=O)NC(=O)C[N@@H+]1Cc2ccccc2N(C)C[C@@H]1C,8.5
COC(=O)c1cn([C@@H]2CCCC[C@@H]2OC(=O)c2ccc(F)cc2F)nn1,9.5
C=CCCC[C@@]1(C(=O)[O-])CCCN(C(=O)OC(C)(C)C)C1,7.5
C[NH+]1CCN(n2ccc3c(cnc4nc(-c5ccncc5)nn43)c2=O)CC1,9.5
Cc1cc(NC(=O)CSCC(=O)N2CCN(c3ccccc3Cl)CC2)no1,9.3
CCc1nn(C)cc1NC(=O)NCc1ccc(COC)cc1,8.8
CCOc1ncccc1C(=O)Nc1cc([N+](=O)[O-])c(F)cc1F,9.6
COc1ccc(CN2C[C@@H](c3nc4ccccc4n3C)CC2=O)cc1,9.8
CCOc1cc(C(=O)N2CC[C@H]3CC[C@@H](C2)[N@@H+]3C)ccn1,7.6
Cc1ccc(OCC(=O)N(C)Cc2nc(-c3ccccc3)no2)c(Br)c1,9.6
CSCCC(=O)N1CC[C@@H](C2CC[NH+](CCc3ccccc3)CC2)C1,9.5
Cc1nc(C)n(-c2ccc(C(=O)NC[C@H](C)[NH+]3CCC(C)CC3)cc2)n1,10.3
C[C@H]1C[C@@H]1C(=O)N1CCN(CC(=O)NC(N)=O)CC1,7.8
O=C(CCc1ccc(-c2ccccc2)o1)N1CCOc2ccccc2C1,10.9
COCCn1nc(C)c(NC(=O)N[C@@H](C)[C@@H]2COc3ccccc32)c1C,10.1
CC[C@@H]1SC2=NC(C)=C(C(=O)OCc3ccccc3)[C@H](c3ccccc3[N+](=O)[O-])N2C1=O,6.7
Cc1ccc(CCCC(=O)N2CCN(c3ccc([N+](=O)[O-])nc3)CC2)cc1,10.0
CCOc1ccc(OCC)c(NC(=O)[C@H]2CCCO2)c1,7.6
C[NH2+][C@H](Cc1ccc(C)cn1)[C@@H]1COCCO1,7.4
Cc1n[nH]c(-c2cccc(CNC(=O)CC3CCC3)c2)n1,9.8
O=C(COc1ccc2c(=O)c(Oc3ccc(Cl)cc3)coc2c1)NCc1ccc2c(c1)OCO2,11.0
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(CC(C)C)C(=O)C(C)(C)CO3)cc1OC,9.1
CN(C)c1ccc(/C=C2\SC(=N)N(c3ccc(Cl)cc3Cl)C2=O)cc1[N+](=O)[O-],9.7
NN1[C@@H](SCC(=O)Nc2ccc(Br)cc2)NN[C@H]1[C@H]1C=C(c2ccc(F)cc2)N=N1,11.2
Cc1[nH]c(=O)c(C#N)c(C)c1CCC(=O)N1C[C@@H](C)S[C@H](C)C1,8.4
CC[C@H](C)NC(=O)NNC(=O)CCSc1ccc(F)cc1,9.0
CCNC(=O)C[C@@H](C[NH3+])[NH+]1CCC(C)(CC)CC1,7.3
C[C@@H](CCc1cccc(F)c1)C(=O)N(C)CC(=O)N1CCOCC1,9.8
CCCC(=O)N1CCC(C(=O)N[C@H]2C[C@](C)(OC)C2(C)C)CC1,7.7
C[C@H](/C=N/NC(=O)c1ccccc1NS(=O)(=O)c1cccs1)c1ccccc1,11.2
O=c1ccc([N+](=O)[O-])cn1CCn1cnc2ccsc2c1=O,9.2
C[C@@H](NC(=O)Cn1c(-c2cccs2)cc2cccnc21)c1ccncc1,9.6
CN(Cc1cnccn1)c1cncc(Br)c1,6.6
CCOc1ccccc1NC(=O)c1csc(NC(=O)c2ccc(Cl)cc2)n1,9.8
COCCCOC1CN(C(=O)c2ccc(F)c(C)c2)C1,7.9
CCc1ccc([C@H]2CCCN2C(=O)NCc2ncn(C)n2)o1,8.4
CCc1c(C)nc(SCC(=O)Nc2nc(-c3ccc(OC)cc3)cs2)[nH]c1=O,9.7
Cc1cccc(Cn2cccc(C(=O)N3CCC(NC(N)=O)CC3)c2=O)c1,10.1
O=C(Nc1cc(C(F)(F)F)ccc1Cl)C1CCN(c2nnc(-n3cccc3)s2)CC1,10.6
C[C@@H]1CCCN(S(=O)(=O)NCc2ccc(S(C)(=O)=O)cc2)C1,9.5
CCOC(=O)c1c(C)[nH]c(C(=O)CSc2nnc3cc(C)c4ccccc4n23)c1C,9.5
Cc1ccc(P(C)(=O)c2ccc(C)cc2)cc1,8.9
CNc1ccc([N+](=O)[O-])c(-c2ccccc2C(F)(F)F)n1,8.9
COC(=O)c1[nH]c2cc(C)ccc2c1NC(=O)C[NH+]1CCC(Cc2ccccc2)CC1,11.3
Cc1cc(F)cc2[nH]c(C(=O)NC[C@@H]3CCCN(c4ncccn4)C3)cc12,11.0
Cc1nc2cc(F)ccc2cc1C(=O)N1CCN(S(=O)(=O)N2CC[NH+](C)CC2)CC1,8.9
CCSCC[C@H](C)NC(=O)N[C@@H](C)c1ccc(Cl)s1,7.5
C[C@H](Cn1cncn1)C(=O)N[C@@H](Cc1ccccc1)c1ccc2c(c1)OCCO2,9.6
CCC1(CO)CCN(C(=O)Nc2cc(COC)ncn2)CC1,8.2
O=C(NCCc1ccc(Cl)cc1)[C@H]1CCC(=O)N(C2CCCCCC2)C1,10.2
C[C@H](NC(=O)N(C)CCCc1cc(-c2ccccc2)n[nH]1)c1ccccc1,9.8
COCc1nnc(/N=C(\[O-])c2sc(-c3ccc(F)cc3)nc2C)s1,8.9
C[C@@H](Cc1ccsc1)NC(=O)c1ccc(F)c(S(=O)(=O)N(C)C)c1,9.5
CN(C)c1cccc(C(=O)Nc2ccc([C@H]3C=c4ccccc4=[NH+]3)cc2)c1,10.7
C[C@H]1OCC[C@@H]1C(=O)Nc1ccc2c(c1)C(=O)N(CC1CC1)C2=O,10.5
N#Cc1c(N)sc2c1CCN(C(=O)c1ccc(Cn3cccn3)cc1)C2,7.7
CCc1ccc(-n2c(N)c(S(=O)(=O)c3ccccc3)c3nc4ccccc4nc32)cc1,10.3
Cc1ccc(S[C@@H](C)C(=O)N[C@H](C)c2ccccc2)cc1,9.5
Cc1ccc(C(=O)N2CCN([C@H](C#N)c3ccccc3)CC2)c(=O)[nH]1,9.1
C[NH2+]C[C@@H]1C[C@@H]1c1c(F)cccc1Cl,6.9
CCCn1nc(C(=O)NNc2ccccc2[N+](=O)[O-])c2ccccc2c1=O,9.5
C[C@H]1CCC[C@H](C)N1C(=O)[C@@H]1[C@@H]2CC[C@@H](O2)[C@@H]1C(=O)[O-],6.4
CCC[N@H+](C)CC(C)(C)[C@@H](C)[NH2+]C,5.5
Cc1cc(C)n(C[C@@H]2CCCN2C(=O)Cc2cn3ccccc3n2)n1,9.2
COc1cccc(CNC(=O)[C@H]2CCCN(c3nc4ccccc4o3)C2)c1,10.8
CCOC(=O)Cc1csc(NC(=O)CN2CCOCC2)n1,7.8
C[C@H]1[C@H]2C[C@H]([C@H](S(=O)(=O)[O-])C2=O)C1(C)C,7.8
C[NH+](C)CCNc1cc(-c2ncccc2C(F)(F)F)c2cc[nH]c2n1,9.1
Nc1cccc2c1CCN(CC(F)(F)F)C2,8.0
Cc1nc2sc([C@@H](c3ccccc3F)N3CCN(C(=O)c4ccco4)CC3)c(O)n2n1,7.3
COCC[C@@H]([NH2+][C@H](C)C1CCOCC1)c1ccc(Cl)cc1,8.0
Cc1ccc([C@@H](C)NC(=O)c2cc(C[NH+]3CCC(O)CC3)on2)cn1,9.6
O=C(NCc1cccnc1-n1cccn1)c1cnc2nc([O-])[nH]c(=O)c2c1,10.6
COCCn1nc(C)c(CNC(=O)[C@]23CC[C@H](C[C@@H]2Br)C3)c1C,8.4
NS(=O)(=O)c1ccc(NC(=O)[C@@H]2CC(=O)N(c3ccccc3)C2)cc1,9.8
Nc1nc(SCC(=O)c2ccc3c(c2)=[NH+]C(=O)[NH+]=3)n[nH]1,9.5
O=C(c1cc(=O)[nH]c2ccccc12)N1CCC([C@@H](O)c2ccccc2)CC1,12.2
Cc1ccn(C)c(=O)c1NC(=O)NNc1nc(-c2ccncc2)no1,11.0
CCCCNc1ccc(N)c(OC)n1,6.8
C=CCNC(=O)CN1CCN(c2ccc(OCC)cc2)C1=O,7.9
CNC(=O)NCC(=O)N[C@H](c1ccccc1)c1ccc(F)cc1,8.9
c1ccc(CSC2[NH+]=c3ccccc3=[NH+]2)nc1,8.5
COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2)cc1C(=O)N1CCCCCC1,10.1
CCCNC(=O)NC(=O)COC(=O)C1(c2ccc(Cl)cc2)CCCC1,9.1
COC(=O)c1cc([N+](=O)[O-])ccc1N(C)Cc1ccccc1O,8.2
CC(C)C[NH2+]C[C@@H]1CCO[C@@H]1C1CCCCC1,7.2
Oc1ccc(Br)cc1C1Nc2cccc3cccc(c23)N1,11.1
C[C@@H]1CN(Cc2nc(C(C)(C)C)no2)C[C@H](c2ccccc2)O1,9.1
C[C@H]1C[C@H]([NH2+]Cc2ccccn2)CS1,6.7
COc1ccc(C)cc1NC(=O)NCc1ncn(C)n1,8.5
COc1ccc(NC(=O)C[C@@H](C)S(=O)(=O)c2ccc3c(c2)C[C@H](C)N3C(C)=O)cc1,10.1
Cc1ccc([C@@H](O)Cc2ncccc2C)o1,8.4
O=C(NCC(=O)N1CCC[C@H](C(=O)NCc2ccc3c(c2)OCO3)C1)c1ccccc1,11.3
C=CCOC(=O)C1=C(C)Nc2c(c(=O)n(C)c(=O)n2C)[C@@H]1c1ccc(OC)cc1OC,4.2
Cc1cccc(C)c1NC(=O)NC[C@@H]1CCCCN1C(=O)OC(C)(C)C,9.5
CC(C)C[NH2+]C[C@@]1(C[N@@H+]2CCC(C)(C)C2)CCCOC1,7.5
CC(C)[C@H](NC1CC[NH+](C2CCCC2)CC1)c1cccnc1,8.8
CC[C@H]1Oc2ccc(S(=O)(=O)N3CCN(C(=O)c4ccc(C)c(F)c4)CC3)cc2NC1=O,10.1
C[C@H]1C[C@@H]([NH3+])CN(S(=O)(=O)c2ccc3c(c2)CCC3)C1,8.7
CN(Cc1ccc2c(c1)OCCO2)c1ccc(C(F)(F)F)cn1,9.5
CC(C)Cn1c(N2CCC[C@@H](C(=O)NC(C)C)C2)[nH+]c2ccccc21,8.0
COc1ccc([C@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)NCc4cccs4)cc3N2)cc1OC,9.7
OCCC[N@H+](Cc1ccccc1)Cc1ccsc1,7.3
Cc1cnc(CN2CCN(c3cccc(C)c3C)CC2)o1,8.7
CC(C)(C)OC(=O)N1CCCc2cc(NC(=O)[C@@H]3C[C@H]4CC[C@@H]3O4)ccc21,9.8
CNC(=O)CN1CCN(C(=O)c2cc3c(C)nn(Cc4ccc(F)cc4)c3s2)CC1,9.9
COc1cccc2cc(/C(C)=N\NC(N)=S)oc12,7.6
Cc1cc(Br)ccc1CNC(=O)NCCCC(C)(C)CO,9.0
CC(C)c1cc(N2CCN(C(=O)CCC3CCCC3)CC2)nc2nncn12,8.9
CC(C)CS(=O)(=O)Cc1cc(=O)n2ccccc2n1,8.2
O=C(CC1(O)CCCC1)Oc1ccc(NC(=O)C2CC2)cc1,9.6
CSC(C)(C)C[NH2+][C@@H](C)c1cnc2cc(C)nn2c1C,7.7
COc1cc(/C=C2\NC(=O)NC2=O)cc(Br)c1OCC#N,8.3
C[C@H]1CN(Cc2cc(C#CCO)ccc2F)S(=O)(=O)C1,9.1
C/C(=C/c1ccc(SC#N)cc1)[N+](=O)[O-],7.8
C[C@@H](CCC(C)(C)C)NC(=O)NN[C@]1(C)CCS(=O)(=O)C1,8.9
C[C@@H]1C[C@H]2C[NH2+]C[C@@H]2N1C(=O)N1CCOCC1,7.3
COc1cccc(C(=O)NC(=S)Nc2cccc3ccccc23)c1,10.6
COCCN1CCN(C(=O)N[C@H](C)c2ccc(Cl)s2)CC1=O,7.9
CCCCOC(=O)[C@H]1[C@@H]2C(=O)N(c3ccc(CC)cc3)C[C@]23C=C[C@H]1O3,9.3
CNc1cc([C@H]2CCCN(Cc3cccc(OC)c3OC)C2)nc(-c2ccncc2)n1,10.4
CC(=O)NCCc1ccccc1[N+](=O)[O-],7.8
CCS[C@@H]1CC[C@H](NC(=O)NNC(=O)c2ccc(Cl)cc2)C1,9.5
CC(C)[NH2+]C[C@]1(c2ccccc2Cl)CCC[C@@H]1C,8.0
CCOc1ccccc1C(=O)N(Cc1ccc(-c2cccc(Cl)c2)o1)[C@H]1CCS(=O)(=O)C1,9.2
C[C@H]1Cc2cc(C[NH2+]Cc3cc(-c4ccc(F)cc4)c[nH]c3=O)ccc2O1,10.6
C[C@H](CNC(=O)c1cccc(C(F)(F)F)c1F)c1ccncc1,10.1
COc1ccc(C(N)=O)c(OCc2cc(=O)n3ccsc3n2)c1,9.4
Cc1ccc(C(=O)Cn2cnc3sc(C(N)=O)c(C)c3c2=O)cc1C,10.3
COc1ccc(NC(=O)CNc2ccc(F)cc2)c(OC)c1,9.0
Cc1ccc(C(C)C)c(O[C@H](C)C(=O)N2CCOC[C@H]2C(N)=O)c1,8.2
CCOc1cccc([C@](C)(O)C2(C)CC2)c1,7.5
CCOC(=O)c1ccccc1NCc1[nH+]c(C)ccc1[O-],8.6
O=C(NCc1cccnc1OCC(F)(F)F)c1ccc2[nH]cnc2c1,9.6
C[C@H]1S/C(=N\c2ccc(Cl)cc2Cl)NC1=O,7.6
CCCSc1nc2n(n1)[C@@H](c1ccc(C(=O)[O-])cc1)C(C(=O)Nc1cccc(C)c1)=C(C)N2,7.9
Cc1ccc(/C=C2\SC(S)=NC2=O)c(C)c1,8.1
CC[C@](C)(NCc1nc(Cc2ccccc2)no1)c1nccs1,9.2
[NH3+]CCSCCOc1ccc(Cl)cc1,6.6
Cc1ccc(-c2cc(C(=O)Nc3ccc(CS(N)(=O)=O)cc3)on2)cc1,10.3
COc1ccc(C[C@H](N)C(C)(C)[NH+](C)C)cc1Br,8.0
CCN(C[C@@H]1CCOC1)C(=O)NC[C@@H](c1ccccc1)[NH+]1CCCC1,8.2
N#Cc1cc(F)cc(-c2ccc(Cl)nn2)c1,8.8
Cc1nn(-c2cccc(Cl)c2)c2c1[C@H](c1cccc([N+](=O)[O-])c1)C(C#N)=C(N)O2,7.9
Cc1noc(-c2ccnc(NCC[S@](=O)C(C)(C)C)c2)n1,8.7
CCc1nn(C)c2c1nc(CCl)n2[C@H](C)c1ccccn1,8.0
NC(=O)c1ccccc1NC(=O)C[N@H+](CCO)C1CC1,8.0
CC[N@H+](CC(=O)NCc1ccccc1[N+](=O)[O-])C1CCCC1,8.8
CCc1n[nH]c(=S)n1CCNC(=O)Nc1ccnn1C1CCCCC1,9.3
Cc1ccc(Cn2c(CO)cnc2SCC(=O)Nc2cc(C)cc(C)c2)cc1,10.2
CC(=O)NCCc1ccc(C(=O)[C@H](C)Sc2ccc(Cl)nn2)cc1,9.5
CSC[C@@H](C)C(=O)Nc1c[nH]cc(Br)c1=O,6.8
Cn1nc2c(c1NC(=O)c1cc3cc([N+](=O)[O-])ccc3s1)CCC2,11.1
Cc1ccc(-c2nc(/C([O-])=N/S(=O)(=O)CCCF)cs2)cc1,8.6
COc1cccc(/C=N/c2ccc(N(C)C(C)=O)cc2)c1,9.4
Cc1ccc(N2C[C@@H](C(=O)Nc3nnc(Cc4ccc(Cl)cc4)s3)CC2=O)c(C)c1,9.9
COc1cc(F)cc(C[NH2+]CC(C)C)c1,7.5
COC(=O)[C@@H](NCc1cnc(-c2cccc(C)c2)nc1)c1ccccc1,10.2
Cc1cccc(OCCN(C)C(=O)NC2CC[NH+](C)CC2)c1,8.7
Cc1cc[nH+]c(NCC2(CC(C)C)CCCC2)c1N,8.7
CC(C)C(=O)Nc1cccc(NC(=O)NCCc2ccc(F)cc2F)c1,10.3
Cc1cccc(NC(=O)[C@H](C)Nc2cccc(C)c2)c1,9.7
O=C(Nc1ccc(Oc2cccnc2)nc1)N1CCOC2(CCCC2)C1,11.3
Cc1nnc(SCc2cc(Cl)nc(Cl)c2)n1N,7.8
O=C1c2ccccc2C(=O)N1Cc1nc(-c2ccccc2)cs1,9.7
COc1ccc(-n2ccnc2C[N@@H+]2CCC[C@@H](C(=O)c3ccc(SC)cc3)C2)cc1,9.9
Cc1ccc(N2CN(CCC[NH+](C)C)C[NH+]=C2c2ccccc2)cc1C,9.2
N=C1/C(=C\c2cccn2-c2ccc([N+](=O)[O-])cc2)C(=O)N=C2SC(Cc3cccs3)=NN12,11.1
CCOc1ccc(-c2cc(=O)n(Cc3cc(C)ccc3C)cn2)cc1,10.7
CCC[NH2+][C@H](Cc1ncccc1C)c1ccccc1Cl,8.5
C[C@@H](C[C@@H]1CCC[NH2+]1)[NH2+]C[C@]1(O)CCC[C@@H](C)C1,8.1
CSCc1ccc(C(=O)Nc2n[nH]c(-c3ccco3)n2)cc1,8.9
CCc1noc(CCCC(=O)Nc2ccc(N3CCOCC3)nc2)n1,9.4
Cc1cccc([C@@H]2CCCN2CN2C(=O)C(=O)N(C(C)C)C2=O)c1,8.8
CCc1nn(C)cc1NC(=O)NC[C@@H]1CCN(c2ccccc2)C1,9.4
C[C@H]1CN(Cc2ccnc(Br)c2)CC[NH2+]1,7.2
CNc1ncnc(NCc2ccc(C)cc2)c1[N+](=O)[O-],8.7
O=C1/C(=C\c2cc([N+](=O)[O-])ccc2N2CCOCC2)SC(=S)N1Cc1ccccc1,8.6
CCOCc1ccccc1NCC(=O)Nc1ccc(F)cc1F,8.9
COc1ccc(CNc2c(C(=O)N3CCSCC3)cnc3ccc(F)cc23)cc1OC,7.9
CCN1CC[NH+](C[C@@H](C)CNC(=O)N(C)C2CCC2)CC1,8.6
CC(C)Cn1ccc2cc(NC(=O)C(=O)NC[C@@H](C)C#N)ccc21,9.0
C=C(C)CNC(=O)c1coc(COc2ccc(C)cc2OC)n1,8.8
O=C1NCCN(Cc2ccoc2)[C@H]1CC(=O)N1CCOCC1,7.9
[NH3+][C@@H]1c2ccccc2C2(CCN(C(=O)Cc3ccc(O)c(Cl)c3)CC2)[C@H]1O,11.3
COc1ccc([C@@H]2CCN(C(=O)C(=O)Nc3ccc4c(c3)COC4)C2)cc1,10.1
CC[C@H](C)NC(=O)c1ccccc1C,7.7
O=S(=O)(N[C@@H]1CCSc2ccc(F)cc21)c1ccccc1Br,9.2
C[C@H](SCC(=O)N(C)c1ccccc1)c1ccccc1,8.5
Cc1cc(C)c2nc(N(CC[NH+]3CCOCC3)C(=O)c3ccc(C#N)cc3)sc2c1,8.8
O=S(=O)(c1ccc(Br)cc1)N1CCc2ccccc2C1,9.7
CCc1cc(NC(=O)c2cccc(-c3n[nH]c(C)n3)c2)n(C)n1,9.9
CC(C)CC(=O)N[C@@H](C(=O)N1CCc2c1cccc2[N+](=O)[O-])C(C)C,9.4
CCCn1nc(C(=O)N[C@H](C)c2ccccc2Br)ccc1=O,9.0
CCn1cnnc1CNC(=O)NC[C@@H]1CCOC1,7.8
CC[C@@H](C)NC(=O)CSc1nc(-c2ccccc2)cn1N,8.6
CC1(C)C[N@H+](CC(=O)NCc2cccc(C(=O)NC3CC3)c2)C1(C)C,9.9
COc1ccccc1NC(=O)[C@@H](C)Oc1ccc(C(C)C)c(C)c1,9.9
O=C(CSc1nc(-c2ccccc2)nc2ccc(F)cc12)Nc1ccccc1F,11.1
C[C@@H]1OCC[C@@H]1C(=O)N1CCOc2ccc(Cl)cc21,8.0
CON(C)C(=O)c1nnn(-c2ccc(C(F)(F)F)cc2)n1,9.0
Cc1cc(C)c2c(c1)[C@H]([NH2+]C[C@@H](O)C1CCOCC1)CCO2,9.4
COc1ccc(C)cc1C1(C[NH2+][C@H](C)C(=O)Nc2cc(C)no2)CCOCC1,9.6
CCn1c(C)cc(CNc2cc(F)cc(F)c2F)c1C,9.3
Cc1ccc(C(=O)NNC(=O)Cc2ccc(-c3ccccc3)cc2)o1,10.5
[NH3+][C@@H]1CCC[C@@H](OCCc2ccccc2[N+](=O)[O-])C1,8.5
CC(C)C[C@H]1C[NH2+]CCN1Cc1cccc(O)c1,8.6
CC[C@@](C)([C@@H]([NH3+])c1cc(Br)ccc1F)N1CCOCC1,8.0
C[C@H](C(=O)Nc1cnc2c(c1)c(=O)n(C)c(=O)n2C)[NH+]1CCCCCC1,10.1
O=C(CCCc1ccccc1)NNC(=O)N[C@H]1CCN(c2ccccc2)C1=O,10.5
CCC(=O)N1CCCc2cc([C@@H](O)CN3CCN(c4cnccn4)CC3)ccc21,9.7
C[C@@H](c1ccc(F)cc1)N(C)C(=O)Nc1ccc(OC(F)F)c(F)c1,9.8
Cc1ccc2cccc(C(=O)N3CCO[C@@H]4CCCC[C@H]43)c2n1,9.1
C[C@@H]1C[C@@H]2CCCC[C@@H]2[N@@H+]1CC(=O)Nc1ccc(C(=O)N(C)C)cc1,9.9
C/[NH+]=C(/NCCN1C(=O)CNC1=O)NCc1ncc(C)s1,7.7
COc1ccc([C@@H](NC(=O)CSc2ccncc2)c2nccn2C)cc1,8.8
CCS(=O)(=O)N[C@@H](c1ccccc1)[C@@H](C)C(=O)OC,7.6
Cc1ccc([C@@H](C(=O)NC2CCCC2)[NH+]2CCCCC2)cc1,8.9
NC(=O)N[C@@H]1CCCC2=c3cc(Cl)ccc3=[NH+][C@@H]21,9.2
CCCOc1ccc(N2C(=O)C[C@H]([NH2+]Cc3ccc(F)cc3)C2=O)cc1,9.4
CC[C@](C)(C[NH3+])[C@H](O)c1cccc(OC(C)C)c1,7.6
CC(C)(CO)CCCNC(=O)N1CCC[C@H]1[C@H](C#N)c1ccccc1,9.1
O=C(/C=C/c1cccc(Cl)c1Cl)Nc1ccc2c(c1)NC(=O)CO2,11.0
CCNC(=O)NC(=O)CSc1nnc(-c2ccccc2F)n1-c1ccc(C)cc1,8.3
C[C@@H](NCc1nc(C2CC2)cs1)c1ccc([N+](=O)[O-])cc1,9.0
CCN(CCC#N)C(=O)c1ccc(Br)s1,6.8
C/C(=C/C(=O)N[C@H]1CCCc2c1cnn2C)c1ccccc1OC(F)F,9.3
CC1CCN(c2ncnc3sc(-c4ccccc4)cc23)CC1,9.4
CC(C)(C)NC(=O)c1cccc(NC(=O)CNc2ccc(F)cc2)c1,10.1
CCCN(C(=O)c1ccc(CNC(C)=O)cc1)c1cccc2ccccc12,8.7
O=C(CC1CCOCC1)NC[C@H](O)c1cccc(OC(F)F)c1,9.6
CC[C@H](C)C[N@H+](CC)Cc1cc2ccccc2nc1NC,8.0
CCC(CC)c1nnc(NC(=O)NCc2cnn(-c3ccccc3)c2)s1,9.1
CNc1ccc(CN[C@@H](c2ccccc2)c2ccccn2)cc1[N+](=O)[O-],9.1
O=C(NCCCn1cc[nH+]c1)c1cc2ccccc2c2cccnc12,9.6
CS(=O)(=O)[C@H]1O[C@H]1c1ccc(Cl)cc1Cl,7.2
NC(=O)CCn1cnc2scc(-c3ccc(F)cc3)c2c1=O,8.5
CCOC(=O)c1ccc(-c2cc(F)cc(C(=O)[O-])c2)cc1,10.1
CCc1nn(C)cc1C(=O)O[C@H](CC)C(=O)OC,7.3
COc1ccc(/C=C2\Oc3c(ccc([O-])c3C[N@H+](C)Cc3ccccc3)C2=O)cc1OC,10.2
C[C@@H]1CCC[C@@H](NS(=O)(=O)Cc2cccc(N)c2)C1,9.8
Cc1cccc(NC(=O)CN2CCN(c3ccc4c(c3)OCCO4)C2=O)n1,10.0
CCCS[C@@H]1CC[C@](C#N)(NC(C)C)C1,6.3
c1ccc(Nc2cnc([C@H]3CCCN(c4ncccn4)C3)cn2)nc1,10.0
CSC[C@@H](C)N(C)C(=O)NCc1cc(Cl)c2c(c1)OCCCO2,8.3
CN(C[C@H](O)C(F)(F)F)c1nc(-c2ccncc2)nc2c1CCC2,8.9
C[C@@H]1Oc2ccccc2O[C@@]1(C)O,7.4
CCS[C@@H]1CCCC[C@H]1NC(=O)NCc1ncc(-c2ccccc2)o1,9.9
COc1cccc(OCCNC(=O)Cc2c(C)nc(C)[nH]c2=O)c1,9.1
CCc1nn2c(c1-c1cccc(Cl)c1)NC(=O)[C@H]2CC(=O)Nc1cc(C)ccc1C,10.8
CC(C)(C)OC(=O)N1CC[C@H](CCI)C1,6.6
[O-]C(/C=C/c1ccc(F)cc1)=N\c1nc(C(F)(F)F)n[nH]1,10.0
Cc1nnc(CS(=O)(=O)Cc2c(F)cccc2Cl)n1C,8.2
Cc1ccc(NC(=O)CSCC(=O)Nc2cccc3ncccc23)cc1,9.8
CO[C@H](CNC(=O)C[C@H]1CCc2ccccc21)c1ccc(F)cc1,10.2
COc1ccc(CN2CCC[C@@H]2CC(=O)c2ccccc2)s1,8.5
NC(=O)Cn1cc(C(=O)O[C@H]2CCC[C@@H](C(F)(F)F)C2)nn1,8.8
COc1cc(F)cc(CNC(=O)Cc2c(F)cccc2Cl)c1,9.5
C[C@@]1(C(=O)N/N=C/c2cccs2)CC1(Br)Br,7.6
O=C(Cn1cc([N+](=O)[O-])ccc1=O)Nc1ncc(Cl)cc1Cl,9.1
CCOc1cccc(-c2nc(-c3ccc(CNC(C)=O)o3)cs2)c1,9.3
CCn1cc(S(=O)(=O)N2CCCCC[C@@H]2c2cc(-c3ccc(F)cc3)no2)cn1,10.5
CC[n+]1c(/C=C2/C=C(C)CC(C)(C)C2)sc2ccc(OC)cc21,8.6
CCOc1ccc(NC(=O)Cn2ncc3c2-c2cc(C)ccc2OC3)cc1,10.0
CC[C@H](C)C[C@@H](C)NC(=O)N1CCN(CC(=O)NC2CC2)CC1,7.9
CC(C)[C@H](NC(=O)c1ccco1)C(=O)NNC(=O)C(C)(C)C,8.6
C=CCN1C(=O)[C@](O)(CC(=O)c2ccc(C(C)C)cc2)c2ccccc21,9.9
CC[C@@H](/C([O-])=N/S(=O)(=O)c1cc(Cl)sc1Cl)c1ccccc1,8.6
Cc1nc(C)n(C[C@@H](O)COc2ccc(C(C)(C)C)cc2)n1,9.0
C[C@@H](C(=O)Nc1cc(F)cc(F)c1)S(=O)(=O)c1ccc(F)cc1,9.4
CCc1ccc(C(C)(C)CNC(=O)Nc2cccc(N(C)C(C)=O)c2)cc1,10.8
COc1ccccc1-c1nnc(S[C@@H](C)C(=O)Nc2ccccc2C)n1C,9.7
Cc1cccc(CSC2=NC(=O)[C@H]3C(=N2)NC(=O)C[C@H]3C(=O)Nc2ccc(F)c(Cl)c2)c1,11.5
C[N@H+](CCC(=O)NC(=O)Nc1ccccc1)Cc1ccccc1F,10.0
COc1ccc(-c2noc(CNC(=O)[C@@H](C)Oc3ccc(C)cc3)n2)cc1,9.7
CN(CCCNC(=O)N[C@@H]1CC[N@@H+]2CCCC[C@H]12)c1ccccc1F,9.6
Cc1c(F)cccc1NC(=O)N(C)Cc1ccccc1F,9.4
CCn1cc([C@H](C)NC(=O)COc2ccc(Cl)cc2C)c(C)n1,8.9
CC[C@@]1(c2ccc(Cl)cc2)NC(=O)N(CC(=O)N2CCCC[C@@H]2C)C1=O,8.4
COc1ccc(Br)cc1N[C@H](C)C(=O)NC(=O)NC(C)C,8.6
